Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
IN,,"Jawaharlal Nehru Stadium, Delhi - DPCC","28.5828503, 77.2321778",O3,caaqm,µg/m³,200.5,2018-05-10T15:00:00+05:30,India
IN,,"Bandhavgar Colony, Satna - Birla Cement","24.584343630000003, 80.85494140000002",SO2,caaqm,µg/m³,5.77,2022-10-31T07:30:00+05:30,India
IN,,"Manali Village, Chennai - TNPCB","11.258244, 77.552429",NO2,caaqm,µg/m³,6.92,2019-07-19T10:45:00+05:30,India
IN,,"Dwarka-Sector 8, Delhi - DPCC","28.571027399999995, 77.0719006",PM2.5,caaqm,µg/m³,246.0,2022-10-31T06:15:00+05:30,India
IN,,"Dwarka-Sector 8, Delhi - DPCC","28.571027399999995, 77.0719006",CO,caaqm,µg/m³,1400.0,2022-10-31T06:15:00+05:30,India
IN,,"Vivek Vihar, Delhi - DPCC","28.672342000000004, 77.31525999999998",CO,caaqm,µg/m³,3200.0,2022-10-31T06:15:00+05:30,India
IN,,"Vivek Vihar, Delhi - DPCC","28.672342000000004, 77.31525999999998",O3,caaqm,µg/m³,9.0,2022-10-31T06:15:00+05:30,India
IN,,"Phase-4 GIDC, Vatva - GPCB","22.969611, 72.6435",PM2.5,caaqm,µg/m³,52.61,2022-10-31T07:30:00+05:30,India
IN,,"H.B. Colony, Bhiwani - HSPCB","28.806223, 76.141105",PM2.5,caaqm,µg/m³,95.7,2022-10-31T07:15:00+05:30,India
IN,,"Municipal Corporation Office, Dharuhera -  HSPCB","28.206799999999998, 76.79970000000002",CO,caaqm,µg/m³,1010.0,2022-10-31T07:15:00+05:30,India
IN,,"Sector-18, Panipat - HSPCB","29.497973, 76.993331",O3,caaqm,µg/m³,28.04,2022-10-31T07:15:00+05:30,India
IN,,"Worli, Mumbai - MPCB","18.9936162, 72.8128113",PM2.5,caaqm,µg/m³,66.0,2022-10-31T07:30:00+05:30,India
IN,,"Sion, Mumbai - MPCB","19.047, 72.8746",SO2,caaqm,µg/m³,9.56,2022-10-31T07:15:00+05:30,India
IN,,"Shastri Nagar, Narnaul - HSPCB","28.060249, 76.113115",NO2,caaqm,µg/m³,19.38,2022-10-31T07:30:00+05:30,India
IN,,"Sector-1, Noida - UPPCB","28.589800000000004, 77.3101",O3,caaqm,µg/m³,7.92,2022-10-16T21:30:00+05:30,India
IN,,"Yamunapuram, Bulandshahr - UPPCB","28.406963, 77.849831",SO2,caaqm,µg/m³,11.6,2022-10-16T21:30:00+05:30,India
IN,,"R K Puram, Delhi - DPCC","28.563262000000005, 77.186937",PM10,caaqm,µg/m³,364.0,2022-10-31T06:15:00+05:30,India
IN,,"Gomti Nagar, Lucknow - UPPCB","26.86812, 81.005119",PM2.5,caaqm,µg/m³,40.0,2022-10-16T21:30:00+05:30,India
IN,,"Shyam Nagar, Palwal - HSPCB","28.1485564, 77.33006669999999",PM2.5,caaqm,µg/m³,131.51,2020-01-01T14:45:00+05:30,India
IN,,"Gole Bazar, Katni - MPPCB","23.833778, 80.39122199999998",SO2,caaqm,µg/m³,11.5,2020-01-07T14:45:00+05:30,India
IN,,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17.321993, 76.822628",SO2,caaqm,µg/m³,30.58,2022-10-31T06:30:00+05:30,India
IN,,"Jahangirpuri, Delhi - DPCC","28.73282, 77.170633",O3,caaqm,µg/m³,0.5,2022-10-31T04:15:00+05:30,India
IN,,"IITG, Guwahati - PCBA","26.2028636, 91.70046436",PM10,caaqm,µg/m³,37.7,2022-10-16T17:45:00+05:30,India
IN,,"IITG, Guwahati - PCBA","26.2028636, 91.70046436",SO2,caaqm,µg/m³,1.93,2022-10-16T17:45:00+05:30,India
IN,,"IITG, Guwahati - PCBA","26.2028636, 91.70046436",O3,caaqm,µg/m³,6.88,2022-10-16T17:45:00+05:30,India
IN,,"Gole Bazar, Katni - MPPCB","23.500159999999997, 80.23284",NO2,caaqm,µg/m³,18.0,2022-10-16T21:30:00+05:30,India
IN,,"Sonia Vihar, Delhi - DPCC","28.710508, 77.249485",PM10,caaqm,µg/m³,427.0,2022-10-31T06:15:00+05:30,India
IN,,"Narela, Delhi - DPCC","28.822836, 77.10198100000001",PM10,caaqm,µg/m³,429.0,2022-10-31T06:15:00+05:30,India
IN,,"Mundka, Delhi - DPCC","28.684678, 77.076574",SO2,caaqm,µg/m³,9.2,2022-10-31T06:15:00+05:30,India
IN,,"Lumpyngngad, Shillong - Meghalaya PCB","25.5586, 91.8985",PM2.5,caaqm,µg/m³,23.0,2022-10-16T21:30:00+05:30,India
IN,,"PWD Juction, Kohima - NPCB","25.663541299999995, 94.09898780000002",NO2,caaqm,µg/m³,2.57,2022-10-16T21:30:00+05:30,India
IN,,"Rabindra Sarobar, Kolkata - WBPCB","22.51106, 88.35142",PM10,caaqm,µg/m³,70.9,2022-10-31T07:15:00+05:30,India
IN,,"Marhatal, Jabalpur - MPPCB","23.168606, 79.932247",O3,caaqm,µg/m³,44.2,2022-10-16T21:30:00+05:30,India
IN,,"Polayathode, Kollam - Kerala PCB","8.8787, 76.6073",PM10,caaqm,µg/m³,40.39,2022-10-16T21:15:00+05:30,India
IN,,"Vinoba Nagara, Shivamogga - KSPCB","13.94, 75.55591700000001",PM10,caaqm,µg/m³,52.32,2022-10-16T21:30:00+05:30,India
IN,,"Borivali East, Mumbai - IITM","19.23241, 72.86895",NO2,caaqm,µg/m³,1.44,2022-07-08T12:45:00+05:30,India
IN,,"Chakala-Andheri East, Mumbai - IITM","19.110739999999996, 72.86084",NO2,caaqm,µg/m³,116.44,2022-10-16T18:30:00+05:30,India
IN,,"Khindipada-Bhandup West, Mumbai - IITM","19.1653323, 72.922099",PM2.5,caaqm,µg/m³,5.21,2022-09-22T11:00:00+05:30,India
IN,,"Siddharth Nagar-Worli, Mumbai - IITM","19.000083, 72.813993",O3,caaqm,µg/m³,19.0,2022-10-16T21:30:00+05:30,India
IN,,"Chandkheda, Ahmedabad - IITM","23.107969, 72.57464800000001",O3,caaqm,µg/m³,2.0,2022-10-16T21:15:00+05:30,India
IN,,"SVPI Airport Hansol, Ahmedabad - IITM","23.076793, 72.627874",CO,caaqm,µg/m³,3330.0,2022-07-07T14:45:00+05:30,India
IN,,"SVPI Airport Hansol, Ahmedabad - IITM","23.076793, 72.627874",PM2.5,caaqm,µg/m³,41.5,2022-07-07T14:45:00+05:30,India
IN,,"GIFT City, Gandhinagar - IITM","23.163798, 72.677768",NO2,caaqm,µg/m³,12.2,2022-07-07T14:30:00+05:30,India
IN,,"SAC ISRO Satellite, Ahmedabad - IITM","23.023389000000005, 72.515201",CO,caaqm,µg/m³,0.0,2022-07-07T14:45:00+05:30,India
IN,,"D M Colony, Bihar Sharif - BSPCB","25.204762, 85.51495999999999",NO2,caaqm,µg/m³,2.0,2022-10-31T07:15:00+05:30,India
IN,,"Nagar Nigam, Prayagraj - UPPCB","25.449199160000003, 81.82735986",NO2,caaqm,µg/m³,26.13,2022-10-31T07:30:00+05:30,India
IN,,"Dada Peer, Sasaram - BSPCB","24.952822, 84.00239599999999",PM10,caaqm,µg/m³,100.0,2022-10-31T07:15:00+05:30,India
IN,,"Civic Center, Bhilai - Bhilai Steel Plant","21.185571, 81.34317499999999",O3,caaqm,µg/m³,0.0,2022-10-12T23:45:00+05:30,India
IN,,"Central Jail, Buxar - BSPCB","25.555605, 83.950942",PM10,caaqm,µg/m³,155.0,2022-10-31T07:15:00+05:30,India
IN,,"Kareemganj, Gaya - BSPCB","24.792403000000004, 84.992416",SO2,caaqm,µg/m³,6.6,2022-10-31T07:00:00+05:30,India
IN,,"Kharahiya Basti, Araria - BSPCB","26.146528999999997, 87.454184",PM10,caaqm,µg/m³,207.0,2022-10-31T04:45:00+05:30,India
IN,,"Rohta, Agra - UPPCB","27.106971999999995, 78.000111",PM10,caaqm,µg/m³,177.7,2022-10-31T07:30:00+05:30,India
IN,,"Raikhad, Ahmedabad - IITM","23.020509, 72.57926099999999",SO2,caaqm,µg/m³,0.0,2022-07-07T14:15:00+05:30,India
IN,,"Sardar Patel Inter College, Baghpat - UPPCB","28.964949, 77.27876100000002",SO2,caaqm,µg/m³,19.4,2022-10-31T07:30:00+05:30,India
IN,,"HIMUDA Complex Phase-1, Baddi - HPPCB","30.943887, 76.801991",CO,caaqm,µg/m³,420.0,2022-10-31T07:15:00+05:30,India
IN,,"Bardowali, Agartala - Tripura SPCB","23.8175497, 91.27269739999998",O3,caaqm,µg/m³,9.82,2022-10-31T07:30:00+05:30,India
IN,,"DRCC Anandpur, Begusarai - BSPCB","25.444266, 86.140169",SO2,caaqm,µg/m³,12.4,2022-10-31T07:15:00+05:30,India
IN,,"Kompally Municipal Office, Hyderabad - TSPCB","17.544899, 78.486949",O3,caaqm,µg/m³,11.4,2022-10-31T07:30:00+05:30,India
IN,,"R K Puram, Delhi - DPCC","28.5648, 77.1744",PM10,CPCB,µg/m³,339.0,2018-02-22T02:45:00+05:30,India
IN,,"Rabindra Bharati University, Kolkata - WBSPCB","22.627875, 88.3804",O3,CPCB,µg/m³,433.31,2017-10-20T05:00:00+05:30,India
IN,,City Railway Station - KSPCB,"12.9773472, 77.5706972222222",NO2,CPCB,µg/m³,46.86,2018-02-22T08:30:00+05:30,India
IN,,Collectorate - Muzaffarpur - BSPCB,"26.0762, 85.4115",SO2,CPCB,µg/m³,16.9,2018-02-22T05:15:00+05:30,India
IN,,VK Industrial Area Jaipur - RSPCB,"26.9738778, 75.7738777777777",O3,CPCB,µg/m³,116.63,2017-06-12T11:00:00+05:30,India
IN,,"Talkatora District Industries Center, Lucknow - CPCB","26.833997220000004, 80.8917361",NO2,caaqm,µg/m³,64.18,2022-10-31T07:30:00+05:30,India
IN,,"Anand Vihar, Delhi - DPCC","28.647622000000002, 77.315809",PM10,caaqm,µg/m³,504.0,2022-10-31T06:00:00+05:30,India
IN,,"Anand Vihar, Delhi - DPCC","28.647622000000002, 77.315809",PM2.5,caaqm,µg/m³,283.0,2022-10-31T06:00:00+05:30,India
IN,,"Civil Line, Jalandhar - PPCB","31.321907, 75.578914",SO2,caaqm,µg/m³,15.91,2022-10-31T07:30:00+05:30,India
IN,,"Talcher Coalfields,Talcher - OSPCB","20.936071099999996, 85.17070209999999",PM2.5,caaqm,µg/m³,30.41,2022-10-31T06:30:00+05:30,India
IN,,"Punjab Agricultural University, Ludhiana - PPCB","30.902800000000003, 75.8086",CO,caaqm,µg/m³,1680.0,2022-10-31T07:30:00+05:30,India
IN,,"City Railway Station, Bengaluru - KSPCB","12.9756843, 77.5660749",SO2,caaqm,µg/m³,17.4,2022-10-31T07:15:00+05:30,India
IN,,"Pusa, New Delhi - IMD","28.610304, 77.0996943",O3,caaqm,µg/m³,17.53,2018-05-14T07:30:00+05:30,India
IN,,"Ashok Nagar, Udaipur - RSPCB","24.588616599999998, 73.6321397",PM10,caaqm,µg/m³,81.88,2022-10-31T07:15:00+05:30,India
IN,,"Pimpleshwar Mandir, Thane - MPCB","19.192056, 72.9585188",O3,caaqm,µg/m³,49.75,2022-10-16T17:15:00+05:30,India
IN,,"Secretariat, Amaravati - APPCB","16.5150833, 80.5181667",PM2.5,caaqm,µg/m³,57.0,2022-10-31T07:30:00+05:30,India
IN,,"Lajpat Nagar, Moradabad - UPPCB","28.825341, 78.7213009",PM2.5,caaqm,µg/m³,78.0,2022-01-13T10:15:00+05:30,India
IN,,"Nishant Ganj, Lucknow - UPPCB","26.871428, 80.957145",SO2,caaqm,µg/m³,2.8,2019-08-21T13:45:00+05:30,India
IN,,"Padmapukur, Howrah - WBPCB","22.5687319, 88.2797276",PM2.5,caaqm,µg/m³,40.8,2022-10-31T07:15:00+05:30,India
IN,,"Padmapukur, Howrah - WBPCB","22.5687319, 88.2797276",PM10,caaqm,µg/m³,66.6,2022-10-31T07:15:00+05:30,India
IN,,"Padmapukur, Howrah - WBPCB","22.5687319, 88.2797276",CO,caaqm,µg/m³,70.0,2022-10-31T07:15:00+05:30,India
IN,,"Sector- 16A, Faridabad - HSPCB","28.4088421, 77.3099081",SO2,caaqm,µg/m³,22.27,2022-10-31T07:30:00+05:30,India
IN,,"Suryakiran Bhawan NCL, Singrauli - MPPCB","24.10897, 82.64558",SO2,caaqm,µg/m³,11.2,2022-10-16T21:30:00+05:30,India
IN,,"IDA Pashamylaram, Hyderabad - TSPCB","17.5316895, 78.21893899999999",PM2.5,caaqm,µg/m³,85.0,2022-10-31T07:30:00+05:30,India
IN,,"RIMT University, Mandi Gobindgarh - PPCB","30.649961, 76.331442",PM2.5,caaqm,µg/m³,59.77,2022-10-31T07:30:00+05:30,India
IN,,"DTU, Delhi - CPCB","28.750049899999997, 77.1112615",SO2,caaqm,µg/m³,14.3,2022-10-31T07:15:00+05:30,India
IN,,"Shrinath Puram, Kota - RSPCB","25.14389, 75.821256",O3,caaqm,µg/m³,15.48,2022-10-31T07:30:00+05:30,India
IN,,"IGSC Planetarium Complex, Patna - BSPCB","25.5941, 85.1376",NO2,caaqm,µg/m³,72.0,2022-10-31T07:30:00+05:30,India
IN,,"IGSC Planetarium Complex, Patna - BSPCB","25.5941, 85.1376",O3,caaqm,µg/m³,41.0,2022-10-31T07:30:00+05:30,India
IN,,"Central School, Lucknow - CPCB","26.8821003, 80.9302753",PM10,caaqm,µg/m³,158.4,2022-10-31T07:15:00+05:30,India
IN,,"Lalbagh, Lucknow - CPCB","26.845880499999996, 80.93655409999998",PM10,caaqm,µg/m³,245.8,2022-10-31T07:15:00+05:30,India
IN,,"Patparganj, Delhi - DPCC","28.6310495, 77.2846218",PM10,caaqm,µg/m³,149.0,2018-05-13T17:00:00+05:30,India
IN,,"Vivek Vihar, Delhi - DPCC","28.6687803, 77.3130982",NO2,caaqm,µg/m³,18.1,2018-05-10T14:30:00+05:30,India
IN,,"Ashok Vihar, Delhi - DPCC","28.6957202, 77.1812947",NO2,caaqm,µg/m³,36.9,2018-05-12T10:00:00+05:30,India
IN,,"Okhla Phase-2, Delhi - DPCC","28.5366411, 77.2664587",SO2,caaqm,µg/m³,17.4,2018-05-12T11:00:00+05:30,India
IN,,"Bandhavgar Colony, Satna - Birla Cement","24.584343630000003, 80.85494140000002",CO,caaqm,µg/m³,560.0,2022-10-31T07:30:00+05:30,India
IN,,"Bandhavgar Colony, Satna - Birla Cement","24.584343630000003, 80.85494140000002",O3,caaqm,µg/m³,9.53,2022-10-31T07:30:00+05:30,India
IN,,"Vivek Vihar, Delhi - DPCC","28.672342000000004, 77.31525999999998",PM10,caaqm,µg/m³,421.0,2022-10-31T06:15:00+05:30,India
IN,,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","19.10078, 72.87462",PM2.5,caaqm,µg/m³,44.0,2022-10-31T07:15:00+05:30,India
IN,,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","17.320056999999995, 76.82088899999998",NO2,caaqm,µg/m³,20.49,2020-01-03T05:00:00+05:30,India
IN,,"Jawaharlal Nehru Stadium, Delhi - DPCC","28.58028, 77.233829",PM10,caaqm,µg/m³,317.0,2022-10-31T06:15:00+05:30,India
IN,,"Patparganj, Delhi - DPCC","28.623763000000004, 77.287209",NO2,caaqm,µg/m³,89.7,2022-10-31T06:15:00+05:30,India
IN,,"Phase-1 GIDC, Vapi - GPCB","20.362421, 72.91801299999999",NO2,caaqm,µg/m³,6.6,2022-10-12T10:15:00+05:30,India
IN,,"Huda Sector, Fatehabad - HSPCB","29.503664000000004, 75.467934",PM10,caaqm,µg/m³,198.3,2022-10-16T21:15:00+05:30,India
IN,,"Shastri Nagar, Narnaul - HSPCB","28.060249, 76.113115",SO2,caaqm,µg/m³,3.97,2022-10-31T07:30:00+05:30,India
IN,,"Jayanagar 5th Block, Bengaluru - KSPCB","12.920984000000002, 77.584908",PM2.5,caaqm,µg/m³,63.0,2022-10-31T07:30:00+05:30,India
IN,,"Silk Board, Bengaluru - KSPCB","12.917348000000002, 77.622813",O3,caaqm,µg/m³,25.22,2022-10-31T07:30:00+05:30,India
IN,,"New Collectorate, Baghpat - UPPCB","28.974801000000003, 77.21335699999999",PM10,caaqm,µg/m³,301.0,2022-01-31T10:15:00+05:30,India
IN,,"Sector-1, Noida - UPPCB","28.589800000000004, 77.3101",PM10,caaqm,µg/m³,374.0,2022-10-16T21:30:00+05:30,India
IN,,"R K Puram, Delhi - DPCC","28.563262000000005, 77.186937",CO,caaqm,µg/m³,2000.0,2022-10-30T16:45:00+05:30,India
IN,,"MD University, Rohtak - HSPCB","28.521229999999996, 76.37138",CO,caaqm,µg/m³,690.0,2022-10-31T07:15:00+05:30,India
IN,,"Chhoti Gwaltoli, Indore - MPPCB","22.719444, 75.870278",PM2.5,caaqm,µg/m³,10.0,2020-01-06T14:45:00+05:30,India
IN,,"East Arjun Nagar, Delhi - CPCB","28.655601699999995, 77.2859318",O3,caaqm,µg/m³,12.37,2020-02-10T08:30:00+05:30,India
IN,,"ICRISAT Patancheru, Hyderabad - TSPCB","17.305178, 78.162863",NO2,caaqm,µg/m³,5.7,2020-04-28T15:15:00+05:30,India
IN,,"Kariavattom, Thiruvananthapuram - Kerala PCB","8.563699999999999, 76.8865",SO2,caaqm,µg/m³,3.35,2022-10-16T21:15:00+05:30,India
IN,,"Mundka, Delhi - DPCC","28.684678, 77.076574",NO2,caaqm,µg/m³,65.9,2022-10-31T06:15:00+05:30,India
IN,,"Vidayagiri, Bagalkot - KSPCB","16.172806000000005, 75.659694",NO2,caaqm,µg/m³,8.54,2022-10-16T21:15:00+05:30,India
IN,,"Mini Secretariat, Charkhi Dadri - HSPCB","28.593883, 76.270653",O3,caaqm,µg/m³,18.84,2022-10-16T21:30:00+05:30,India
IN,,"Buddha Colony, Muzaffarpur - BSPCB","26.11442, 85.39813",NO2,caaqm,µg/m³,48.84,2022-10-16T21:00:00+05:30,India
IN,,"Lumpyngngad, Shillong - Meghalaya PCB","25.5586, 91.8985",PM10,caaqm,µg/m³,31.0,2022-10-16T21:30:00+05:30,India
IN,,"Sector 11, Faridabad - HSPCB","28.376058, 77.315741",SO2,caaqm,µg/m³,0.07,2022-10-16T21:15:00+05:30,India
IN,,"T T Nagar, Bhopal - MPPCB","23.233584000000004, 77.400574",PM10,caaqm,µg/m³,304.0,2022-10-16T21:30:00+05:30,India
IN,,"Meelavittan, Thoothukudi - TNPCB","8.816428, 78.099039",O3,caaqm,µg/m³,3.84,2022-10-16T21:30:00+05:30,India
IN,,"Arumbakkam, Chennai - TNPCB","13.0664, 80.2112",PM10,caaqm,µg/m³,11.0,2022-10-16T21:30:00+05:30,India
IN,,"Lodhi Road, Delhi - IITM","28.588333000000002, 77.22166700000001",NO2,caaqm,µg/m³,17.15,2022-08-02T15:00:00+05:30,India
IN,,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",NO2,caaqm,µg/m³,32.03,2022-10-16T21:30:00+05:30,India
IN,,"Sector-19A Nerul, Navi Mumbai - IITM","19.044, 73.03250000000001",CO,caaqm,µg/m³,2670.0,2022-10-16T21:30:00+05:30,India
IN,,"Mulund West, Mumbai - MPCB","19.175, 72.9419",CO,caaqm,µg/m³,640.0,2022-10-16T21:15:00+05:30,India
IN,,"Pan Bazaar, Guwahati - PCBA","26.1875, 91.744194",O3,caaqm,µg/m³,10.71,2022-10-16T21:30:00+05:30,India
IN,,"Tamaka Ind. Area, Kolar - KSPCB","13.1276288, 78.1570122",NO2,caaqm,µg/m³,48.47,2022-10-31T07:30:00+05:30,India
IN,,"Hadapsar, Pune - IITM","18.501793, 73.927532",NO2,caaqm,µg/m³,16.62,2022-06-22T14:15:00+05:30,India
IN,,"Hadapsar, Pune - IITM","18.501793, 73.927532",CO,caaqm,µg/m³,990.0,2022-06-22T14:15:00+05:30,India
IN,,"Jhunsi, Prayagraj - UPPCB","25.425602, 81.917152",O3,caaqm,µg/m³,53.72,2022-10-16T21:30:00+05:30,India
IN,,"Motilal Nehru NIT, Prayagraj - UPPCB","25.494, 81.863",PM2.5,caaqm,µg/m³,107.6,2022-10-31T07:30:00+05:30,India
IN,,"SAC ISRO Satellite, Ahmedabad - IITM","23.023389000000005, 72.515201",O3,caaqm,µg/m³,28.0,2022-07-07T14:45:00+05:30,India
IN,,"Shastripuram, Agra - UPPCB","27.198620000000002, 77.92066",O3,caaqm,µg/m³,27.81,2022-10-16T21:30:00+05:30,India
IN,,"Town Hall - Lal Bagh, Darbhanga - BSPCB","26.151459999999997, 85.89342",CO,caaqm,µg/m³,820.0,2022-10-31T07:15:00+05:30,India
IN,,"Omex Eternity, Vrindavan - UPPCB","27.571409, 77.655757",PM10,caaqm,µg/m³,387.1,2022-10-31T07:30:00+05:30,India
IN,,"Central Jail, Buxar - BSPCB","25.555605, 83.950942",CO,caaqm,µg/m³,4570.0,2022-10-31T07:15:00+05:30,India
IN,,"Darshan Nagar, Chhapra - BSPCB","25.780825700000005, 84.7446768",CO,caaqm,µg/m³,790.0,2022-10-31T07:15:00+05:30,India
IN,,"Rohta, Agra - UPPCB","27.106971999999995, 78.000111",PM2.5,caaqm,µg/m³,100.62,2022-10-31T07:30:00+05:30,India
IN,,"Rajendra Nagar, Bareilly - UPPCB","28.389109359999996, 79.42963708",PM10,caaqm,µg/m³,125.64,2022-10-31T07:30:00+05:30,India
IN,,"Vasanthapuram, Vellore - TNPCB","12.909494, 79.131861",NO2,caaqm,µg/m³,2.13,2022-10-31T07:15:00+05:30,India
IN,,"SIPCOT Phase-1, Hosur - TNPCB","12.746998, 77.813811",NO2,caaqm,µg/m³,7.78,2022-10-31T07:15:00+05:30,India
IN,,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","17.429397999999996, 78.56935399999999",SO2,caaqm,µg/m³,4.95,2022-10-31T07:30:00+05:30,India
IN,,"Kokapet, Hyderabad - TSPCB","17.393559, 78.339194",CO,caaqm,µg/m³,730.0,2022-10-31T07:30:00+05:30,India
IN,,"Kokapet, Hyderabad - TSPCB","17.393559, 78.339194",PM2.5,caaqm,µg/m³,21.5,2022-10-31T07:30:00+05:30,India
IN,,"Kalindi Kunj, Khurja - UPPCB","28.2348927, 77.86830020000001",NO2,caaqm,µg/m³,24.83,2022-10-31T07:15:00+05:30,India
IN,,"Transport Nagar, Moradabad - UPPCB","28.802625000000003, 78.75372800000001",NO2,caaqm,µg/m³,22.29,2022-10-31T07:30:00+05:30,India
IN,,"Transport Nagar, Moradabad - UPPCB","28.802625000000003, 78.75372800000001",SO2,caaqm,µg/m³,11.19,2022-10-31T07:30:00+05:30,India
IN,,"Vasanthapuram, Vellore - TNPCB","12.909494, 79.131861",PM10,caaqm,µg/m³,90.0,2022-10-31T07:15:00+05:30,India
IN,,"Sona College of Technology, Salem - TNPCB","11.679111, 78.125052",PM10,caaqm,µg/m³,65.0,2022-10-03T18:00:00+05:30,India
IN,,"Girls College, Sivasagar - PCBA","26.987634000000003, 94.636574",O3,caaqm,µg/m³,1.39,2022-10-31T07:30:00+05:30,India
IN,,"ITO, Delhi - CPCB","28.628624, 77.24106",CO,caaqm,µg/m³,1760.0,2022-10-31T07:15:00+05:30,India
IN,,"Industrial Area, Hajipur - BSPCB","25.697189000000005, 85.2459",PM2.5,caaqm,µg/m³,79.81,2022-10-16T21:30:00+05:30,India
IN,,"Muradpur, Patna - BSPCB","25.619651, 85.147382",NO2,caaqm,µg/m³,0.0,2022-10-16T21:15:00+05:30,India
IN,,"Manali Village, Chennai - TNPCB","13.166200000000002, 80.2584",SO2,caaqm,µg/m³,9.29,2022-10-31T07:30:00+05:30,India
IN,,"Sector-51, Gurugram - HSPCB","28.422699999999995, 77.06669999999998",CO,caaqm,µg/m³,2270.0,2022-10-16T21:30:00+05:30,India
IN,,"Chhoti Gwaltoli, Indore - MPPCB","22.431, 75.5213",CO,caaqm,µg/m³,2270.0,2022-10-16T21:30:00+05:30,India
IN,,"Chhoti Gwaltoli, Indore - MPPCB","22.431, 75.5213",O3,caaqm,µg/m³,9.4,2022-10-16T21:30:00+05:30,India
IN,,"Marhatal, Jabalpur - MPPCB","23.168606, 79.932247",SO2,caaqm,µg/m³,0.2,2022-10-16T21:30:00+05:30,India
IN,,"T T Nagar, Bhopal - MPPCB","23.233584000000004, 77.400574",PM2.5,caaqm,µg/m³,116.0,2022-10-16T21:30:00+05:30,India
IN,,"Sanjay Nagar, Ghaziabad - UPPCB","28.685382, 77.453839",SO2,caaqm,µg/m³,14.2,2022-10-31T07:30:00+05:30,India
IN,,"Kunjaban, Agartala - Tripura SPCB","23.8628276, 91.2887362",PM10,caaqm,µg/m³,134.0,2022-10-16T21:30:00+05:30,India
IN,,"Kunjaban, Agartala - Tripura SPCB","23.8628276, 91.2887362",SO2,caaqm,µg/m³,13.92,2022-10-16T21:30:00+05:30,India
IN,,"Chandni Chowk, Delhi - IITM","28.656756, 77.227234",O3,caaqm,µg/m³,13.38,2022-08-02T16:00:00+05:30,India
IN,,"Khindipada-Bhandup West, Mumbai - IITM","19.1653323, 72.922099",NO2,caaqm,µg/m³,1.34,2022-09-22T11:00:00+05:30,India
IN,,"Mulund West, Mumbai - MPCB","19.175, 72.9419",PM10,caaqm,µg/m³,86.0,2022-10-16T21:15:00+05:30,India
IN,,"Alandi, Pune - IITM","18.675076, 73.892743",CO,caaqm,µg/m³,1170.0,2022-07-21T10:15:00+05:30,India
IN,,"Devaraj Urs Badavane, Davanagere - KSPCB","14.475799999999998, 75.9052",O3,caaqm,µg/m³,3.62,2022-10-16T05:30:00+05:30,India
IN,,"Brahmagiri, Udupi - KSPCB","13.34194444, 74.74694444",SO2,caaqm,µg/m³,34.0,2022-10-16T06:30:00+05:30,India
IN,,"B R Ambedkar University, Lucknow - UPPCB","26.766433000000003, 80.927299",PM2.5,caaqm,µg/m³,67.28,2022-10-16T21:30:00+05:30,India
IN,,"SVPI Airport Hansol, Ahmedabad - IITM","23.076793, 72.627874",PM10,caaqm,µg/m³,78.7,2022-07-07T14:45:00+05:30,India
IN,,"Shastripuram, Agra - UPPCB","27.198620000000002, 77.92066",CO,caaqm,µg/m³,970.0,2022-10-16T21:30:00+05:30,India
IN,,"NSI Kalyanpur, Kanpur - UPPCB","26.509953999999997, 80.249612",PM2.5,caaqm,µg/m³,132.86,2022-10-31T07:30:00+05:30,India
IN,,"Kamalnath Nagar, Bettiah - BSPCB","26.80365, 84.51954",SO2,caaqm,µg/m³,2.8,2022-10-16T21:15:00+05:30,India
IN,,"FTI Kidwai Nagar, Kanpur - UPPCB","26.428282, 80.327067",PM10,caaqm,µg/m³,229.33,2022-10-31T07:30:00+05:30,India
IN,,"Town Hall, Munger - BSPCB","25.376776000000003, 86.471523",PM10,caaqm,µg/m³,198.0,2022-10-31T07:15:00+05:30,India
IN,,"Town Hall, Munger - BSPCB","25.376776000000003, 86.471523",PM2.5,caaqm,µg/m³,105.0,2022-10-31T07:15:00+05:30,India
IN,,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25.251013, 86.98900100000002",CO,caaqm,µg/m³,1190.0,2022-10-31T07:15:00+05:30,India
IN,,"Kareemganj, Gaya - BSPCB","24.792403000000004, 84.992416",PM2.5,caaqm,µg/m³,122.0,2022-10-31T07:15:00+05:30,India
IN,,"Dangi Tola, Rajgir - BSPCB","25.032800000000005, 85.41948000000001",CO,caaqm,µg/m³,1840.0,2022-10-16T21:15:00+05:30,India
IN,,"Rohta, Agra - UPPCB","27.106971999999995, 78.000111",SO2,caaqm,µg/m³,27.4,2022-10-31T07:30:00+05:30,India
IN,,"Shivaji Nagar, Jhansi - UPPCB","25.4547, 78.6039",PM2.5,caaqm,µg/m³,0.0,2022-10-31T07:30:00+05:30,India
IN,,"Raikhad, Ahmedabad - IITM","23.020509, 72.57926099999999",CO,caaqm,µg/m³,0.0,2022-07-07T14:15:00+05:30,India
