country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",so2,caaqm,µg/m³,30.58,2022-10-31 06:30:00+05:30,india,17.321993,76.822628
IN,"jahangirpuri, delhi - dpcc",o3,caaqm,µg/m³,0.5,2022-10-31 04:15:00+05:30,india,28.73282,77.170633
IN,"iitg, guwahati - pcba",pm10,caaqm,µg/m³,37.7,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436
IN,"iitg, guwahati - pcba",so2,caaqm,µg/m³,1.93,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436
IN,"iitg, guwahati - pcba",o3,caaqm,µg/m³,6.88,2022-10-16 17:45:00+05:30,india,26.2028636,91.70046436
IN,"gole bazar, katni - mppcb",no2,caaqm,µg/m³,18.0,2022-10-16 21:30:00+05:30,india,23.500159999999997,80.23284
IN,"sonia vihar, delhi - dpcc",pm10,caaqm,µg/m³,427.0,2022-10-31 06:15:00+05:30,india,28.710508,77.249485
IN,"narela, delhi - dpcc",pm10,caaqm,µg/m³,429.0,2022-10-31 06:15:00+05:30,india,28.822836,77.10198100000001
IN,"mundka, delhi - dpcc",so2,caaqm,µg/m³,9.2,2022-10-31 06:15:00+05:30,india,28.684678,77.076574
IN,"lumpyngngad, shillong - meghalaya pcb",pm2.5,caaqm,µg/m³,23.0,2022-10-16 21:30:00+05:30,india,25.5586,91.8985
IN,"pwd juction, kohima - npcb",no2,caaqm,µg/m³,2.57,2022-10-16 21:30:00+05:30,india,25.663541299999995,94.09898780000002
IN,"rabindra sarobar, kolkata - wbpcb",pm10,caaqm,µg/m³,70.9,2022-10-31 07:15:00+05:30,india,22.51106,88.35142
IN,"marhatal, jabalpur - mppcb",o3,caaqm,µg/m³,44.2,2022-10-16 21:30:00+05:30,india,23.168606,79.932247
IN,"polayathode, kollam - kerala pcb",pm10,caaqm,µg/m³,40.39,2022-10-16 21:15:00+05:30,india,8.8787,76.6073
IN,"vinoba nagara, shivamogga - kspcb",pm10,caaqm,µg/m³,52.32,2022-10-16 21:30:00+05:30,india,13.94,75.55591700000001
IN,"borivali east, mumbai - iitm",no2,caaqm,µg/m³,1.44,2022-07-08 12:45:00+05:30,india,19.23241,72.86895
IN,"chakala-andheri east, mumbai - iitm",no2,caaqm,µg/m³,116.44,2022-10-16 18:30:00+05:30,india,19.110739999999996,72.86084
IN,"khindipada-bhandup west, mumbai - iitm",pm2.5,caaqm,µg/m³,5.21,2022-09-22 11:00:00+05:30,india,19.1653323,72.922099
IN,"siddharth nagar-worli, mumbai - iitm",o3,caaqm,µg/m³,19.0,2022-10-16 21:30:00+05:30,india,19.000083,72.813993
IN,"chandkheda, ahmedabad - iitm",o3,caaqm,µg/m³,2.0,2022-10-16 21:15:00+05:30,india,23.107969,72.57464800000001
IN,"svpi airport hansol, ahmedabad - iitm",co,caaqm,µg/m³,3330.0,2022-07-07 14:45:00+05:30,india,23.076793,72.627874
IN,"svpi airport hansol, ahmedabad - iitm",pm2.5,caaqm,µg/m³,41.5,2022-07-07 14:45:00+05:30,india,23.076793,72.627874
IN,"gift city, gandhinagar - iitm",no2,caaqm,µg/m³,12.2,2022-07-07 14:30:00+05:30,india,23.163798,72.677768
IN,"d m colony, bihar sharif - bspcb",no2,caaqm,µg/m³,2.0,2022-10-31 07:15:00+05:30,india,25.204762,85.51495999999999
IN,"nagar nigam, prayagraj - uppcb",no2,caaqm,µg/m³,26.13,2022-10-31 07:30:00+05:30,india,25.449199160000003,81.82735986
IN,"dada peer, sasaram - bspcb",pm10,caaqm,µg/m³,100.0,2022-10-31 07:15:00+05:30,india,24.952822,84.00239599999999
IN,"central jail, buxar - bspcb",pm10,caaqm,µg/m³,155.0,2022-10-31 07:15:00+05:30,india,25.555605,83.950942
IN,"kareemganj, gaya - bspcb",so2,caaqm,µg/m³,6.6,2022-10-31 07:00:00+05:30,india,24.792403000000004,84.992416
IN,"kharahiya basti, araria - bspcb",pm10,caaqm,µg/m³,207.0,2022-10-31 04:45:00+05:30,india,26.146528999999997,87.454184
IN,"rohta, agra - uppcb",pm10,caaqm,µg/m³,177.7,2022-10-31 07:30:00+05:30,india,27.106971999999995,78.000111
IN,"sardar patel inter college, baghpat - uppcb",so2,caaqm,µg/m³,19.4,2022-10-31 07:30:00+05:30,india,28.964949,77.27876100000002
IN,"himuda complex phase-1, baddi - hppcb",co,caaqm,µg/m³,420.0,2022-10-31 07:15:00+05:30,india,30.943887,76.801991
IN,"bardowali, agartala - tripura spcb",o3,caaqm,µg/m³,9.82,2022-10-31 07:30:00+05:30,india,23.8175497,91.27269739999998
IN,"drcc anandpur, begusarai - bspcb",so2,caaqm,µg/m³,12.4,2022-10-31 07:15:00+05:30,india,25.444266,86.140169
IN,"kompally municipal office, hyderabad - tspcb",o3,caaqm,µg/m³,11.4,2022-10-31 07:30:00+05:30,india,17.544899,78.486949
IN,"r k puram, delhi - dpcc",pm10,cpcb,µg/m³,339.0,2018-02-22 02:45:00+05:30,india,28.5648,77.1744
IN,city railway station - kspcb,no2,cpcb,µg/m³,46.86,2018-02-22 08:30:00+05:30,india,12.9773472,77.5706972222222
IN,collectorate - muzaffarpur - bspcb,so2,cpcb,µg/m³,16.9,2018-02-22 05:15:00+05:30,india,26.0762,85.4115
IN,vk industrial area jaipur - rspcb,o3,cpcb,µg/m³,116.63,2017-06-12 11:00:00+05:30,india,26.9738778,75.7738777777777
IN,"talkatora district industries center, lucknow - cpcb",no2,caaqm,µg/m³,64.18,2022-10-31 07:30:00+05:30,india,26.833997220000004,80.8917361
IN,"anand vihar, delhi - dpcc",pm10,caaqm,µg/m³,504.0,2022-10-31 06:00:00+05:30,india,28.647622000000002,77.315809
IN,"anand vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,283.0,2022-10-31 06:00:00+05:30,india,28.647622000000002,77.315809
IN,"civil line, jalandhar - ppcb",so2,caaqm,µg/m³,15.91,2022-10-31 07:30:00+05:30,india,31.321907,75.578914
IN,"talcher coalfields,talcher - ospcb",pm2.5,caaqm,µg/m³,30.41,2022-10-31 06:30:00+05:30,india,20.936071099999996,85.17070209999999
IN,"punjab agricultural university, ludhiana - ppcb",co,caaqm,µg/m³,1680.0,2022-10-31 07:30:00+05:30,india,30.902800000000003,75.8086
IN,"city railway station, bengaluru - kspcb",so2,caaqm,µg/m³,17.4,2022-10-31 07:15:00+05:30,india,12.9756843,77.5660749
IN,"pusa, new delhi - imd",o3,caaqm,µg/m³,17.53,2018-05-14 07:30:00+05:30,india,28.610304,77.0996943
IN,"ashok nagar, udaipur - rspcb",pm10,caaqm,µg/m³,81.88,2022-10-31 07:15:00+05:30,india,24.588616599999998,73.6321397
IN,"pimpleshwar mandir, thane - mpcb",o3,caaqm,µg/m³,49.75,2022-10-16 17:15:00+05:30,india,19.192056,72.9585188
IN,"secretariat, amaravati - appcb",pm2.5,caaqm,µg/m³,57.0,2022-10-31 07:30:00+05:30,india,16.5150833,80.5181667
IN,"lajpat nagar, moradabad - uppcb",pm2.5,caaqm,µg/m³,78.0,2022-01-13 10:15:00+05:30,india,28.825341,78.7213009
IN,"nishant ganj, lucknow - uppcb",so2,caaqm,µg/m³,2.8,2019-08-21 13:45:00+05:30,india,26.871428,80.957145
IN,"padmapukur, howrah - wbpcb",pm2.5,caaqm,µg/m³,40.8,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276
IN,"padmapukur, howrah - wbpcb",pm10,caaqm,µg/m³,66.6,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276
IN,"padmapukur, howrah - wbpcb",co,caaqm,µg/m³,70.0,2022-10-31 07:15:00+05:30,india,22.5687319,88.2797276
IN,"sector- 16a, faridabad - hspcb",so2,caaqm,µg/m³,22.27,2022-10-31 07:30:00+05:30,india,28.4088421,77.3099081
IN,"suryakiran bhawan ncl, singrauli - mppcb",so2,caaqm,µg/m³,11.2,2022-10-16 21:30:00+05:30,india,24.10897,82.64558
IN,"ida pashamylaram, hyderabad - tspcb",pm2.5,caaqm,µg/m³,85.0,2022-10-31 07:30:00+05:30,india,17.5316895,78.21893899999999
IN,"rimt university, mandi gobindgarh - ppcb",pm2.5,caaqm,µg/m³,59.77,2022-10-31 07:30:00+05:30,india,30.649961,76.331442
IN,"dtu, delhi - cpcb",so2,caaqm,µg/m³,14.3,2022-10-31 07:15:00+05:30,india,28.750049899999997,77.1112615
IN,"shrinath puram, kota - rspcb",o3,caaqm,µg/m³,15.48,2022-10-31 07:30:00+05:30,india,25.14389,75.821256
IN,"igsc planetarium complex, patna - bspcb",no2,caaqm,µg/m³,72.0,2022-10-31 07:30:00+05:30,india,25.5941,85.1376
IN,"igsc planetarium complex, patna - bspcb",o3,caaqm,µg/m³,41.0,2022-10-31 07:30:00+05:30,india,25.5941,85.1376
IN,"central school, lucknow - cpcb",pm10,caaqm,µg/m³,158.4,2022-10-31 07:15:00+05:30,india,26.8821003,80.9302753
IN,"lalbagh, lucknow - cpcb",pm10,caaqm,µg/m³,245.8,2022-10-31 07:15:00+05:30,india,26.845880499999996,80.93655409999998
IN,"patparganj, delhi - dpcc",pm10,caaqm,µg/m³,149.0,2018-05-13 17:00:00+05:30,india,28.6310495,77.2846218
IN,"vivek vihar, delhi - dpcc",no2,caaqm,µg/m³,18.1,2018-05-10 14:30:00+05:30,india,28.6687803,77.3130982
IN,"ashok vihar, delhi - dpcc",no2,caaqm,µg/m³,36.9,2018-05-12 10:00:00+05:30,india,28.6957202,77.1812947
IN,"okhla phase-2, delhi - dpcc",so2,caaqm,µg/m³,17.4,2018-05-12 11:00:00+05:30,india,28.5366411,77.2664587
IN,"bandhavgar colony, satna - birla cement",co,caaqm,µg/m³,560.0,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002
IN,"bandhavgar colony, satna - birla cement",o3,caaqm,µg/m³,9.53,2022-10-31 07:30:00+05:30,india,24.584343630000003,80.85494140000002
IN,"vivek vihar, delhi - dpcc",pm10,caaqm,µg/m³,421.0,2022-10-31 06:15:00+05:30,india,28.672342000000004,77.31525999999998
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",pm2.5,caaqm,µg/m³,44.0,2022-10-31 07:15:00+05:30,india,19.10078,72.87462
IN,"lal bahadur shastri nagar, kalaburagi - kspcb",no2,caaqm,µg/m³,20.49,2020-01-03 05:00:00+05:30,india,17.320056999999995,76.82088899999998
IN,"jawaharlal nehru stadium, delhi - dpcc",pm10,caaqm,µg/m³,317.0,2022-10-31 06:15:00+05:30,india,28.58028,77.233829
IN,"patparganj, delhi - dpcc",no2,caaqm,µg/m³,89.7,2022-10-31 06:15:00+05:30,india,28.623763000000004,77.287209
IN,"phase-1 gidc, vapi - gpcb",no2,caaqm,µg/m³,6.6,2022-10-12 10:15:00+05:30,india,20.362421,72.91801299999999
IN,"huda sector, fatehabad - hspcb",pm10,caaqm,µg/m³,198.3,2022-10-16 21:15:00+05:30,india,29.503664000000004,75.467934
IN,"shastri nagar, narnaul - hspcb",so2,caaqm,µg/m³,3.97,2022-10-31 07:30:00+05:30,india,28.060249,76.113115
IN,"jayanagar 5th block, bengaluru - kspcb",pm2.5,caaqm,µg/m³,63.0,2022-10-31 07:30:00+05:30,india,12.920984000000002,77.584908
IN,"silk board, bengaluru - kspcb",o3,caaqm,µg/m³,25.22,2022-10-31 07:30:00+05:30,india,12.917348000000002,77.622813
IN,"new collectorate, baghpat - uppcb",pm10,caaqm,µg/m³,301.0,2022-01-31 10:15:00+05:30,india,28.974801000000003,77.21335699999999
IN,"sector-1, noida - uppcb",pm10,caaqm,µg/m³,374.0,2022-10-16 21:30:00+05:30,india,28.589800000000004,77.3101
IN,"r k puram, delhi - dpcc",co,caaqm,µg/m³,2000.0,2022-10-30 16:45:00+05:30,india,28.563262000000005,77.186937
IN,"md university, rohtak - hspcb",co,caaqm,µg/m³,690.0,2022-10-31 07:15:00+05:30,india,28.521229999999996,76.37138
IN,"chhoti gwaltoli, indore - mppcb",pm2.5,caaqm,µg/m³,10.0,2020-01-06 14:45:00+05:30,india,22.719444,75.870278
IN,"east arjun nagar, delhi - cpcb",o3,caaqm,µg/m³,12.37,2020-02-10 08:30:00+05:30,india,28.655601699999995,77.2859318
IN,"icrisat patancheru, hyderabad - tspcb",no2,caaqm,µg/m³,5.7,2020-04-28 15:15:00+05:30,india,17.305178,78.162863
IN,"kariavattom, thiruvananthapuram - kerala pcb",so2,caaqm,µg/m³,3.35,2022-10-16 21:15:00+05:30,india,8.563699999999999,76.8865
IN,"mundka, delhi - dpcc",no2,caaqm,µg/m³,65.9,2022-10-31 06:15:00+05:30,india,28.684678,77.076574
IN,"vidayagiri, bagalkot - kspcb",no2,caaqm,µg/m³,8.54,2022-10-16 21:15:00+05:30,india,16.172806000000005,75.659694
IN,"mini secretariat, charkhi dadri - hspcb",o3,caaqm,µg/m³,18.84,2022-10-16 21:30:00+05:30,india,28.593883,76.270653
IN,"buddha colony, muzaffarpur - bspcb",no2,caaqm,µg/m³,48.84,2022-10-16 21:00:00+05:30,india,26.11442,85.39813
IN,"lumpyngngad, shillong - meghalaya pcb",pm10,caaqm,µg/m³,31.0,2022-10-16 21:30:00+05:30,india,25.5586,91.8985
IN,"sector 11, faridabad - hspcb",so2,caaqm,µg/m³,0.07,2022-10-16 21:15:00+05:30,india,28.376058,77.315741
IN,"t t nagar, bhopal - mppcb",pm10,caaqm,µg/m³,304.0,2022-10-16 21:30:00+05:30,india,23.233584000000004,77.400574
IN,"meelavittan, thoothukudi - tnpcb",o3,caaqm,µg/m³,3.84,2022-10-16 21:30:00+05:30,india,8.816428,78.099039
IN,"arumbakkam, chennai - tnpcb",pm10,caaqm,µg/m³,11.0,2022-10-16 21:30:00+05:30,india,13.0664,80.2112
IN,"lodhi road, delhi - iitm",no2,caaqm,µg/m³,17.15,2022-08-02 15:00:00+05:30,india,28.588333000000002,77.22166700000001
IN,"sector-19a nerul, navi mumbai - iitm",no2,caaqm,µg/m³,32.03,2022-10-16 21:30:00+05:30,india,19.044,73.03250000000001
IN,"sector-19a nerul, navi mumbai - iitm",co,caaqm,µg/m³,2670.0,2022-10-16 21:30:00+05:30,india,19.044,73.03250000000001
IN,"mulund west, mumbai - mpcb",co,caaqm,µg/m³,640.0,2022-10-16 21:15:00+05:30,india,19.175,72.9419
IN,"pan bazaar, guwahati - pcba",o3,caaqm,µg/m³,10.71,2022-10-16 21:30:00+05:30,india,26.1875,91.744194
IN,"tamaka ind. area, kolar - kspcb",no2,caaqm,µg/m³,48.47,2022-10-31 07:30:00+05:30,india,13.1276288,78.1570122
IN,"hadapsar, pune - iitm",no2,caaqm,µg/m³,16.62,2022-06-22 14:15:00+05:30,india,18.501793,73.927532
IN,"hadapsar, pune - iitm",co,caaqm,µg/m³,990.0,2022-06-22 14:15:00+05:30,india,18.501793,73.927532
IN,"jhunsi, prayagraj - uppcb",o3,caaqm,µg/m³,53.72,2022-10-16 21:30:00+05:30,india,25.425602,81.917152
IN,"motilal nehru nit, prayagraj - uppcb",pm2.5,caaqm,µg/m³,107.6,2022-10-31 07:30:00+05:30,india,25.494,81.863
IN,"sac isro satellite, ahmedabad - iitm",o3,caaqm,µg/m³,28.0,2022-07-07 14:45:00+05:30,india,23.023389000000005,72.515201
IN,"shastripuram, agra - uppcb",o3,caaqm,µg/m³,27.81,2022-10-16 21:30:00+05:30,india,27.198620000000002,77.92066
IN,"town hall - lal bagh, darbhanga - bspcb",co,caaqm,µg/m³,820.0,2022-10-31 07:15:00+05:30,india,26.151459999999997,85.89342
IN,"omex eternity, vrindavan - uppcb",pm10,caaqm,µg/m³,387.1,2022-10-31 07:30:00+05:30,india,27.571409,77.655757
IN,"central jail, buxar - bspcb",co,caaqm,µg/m³,4570.0,2022-10-31 07:15:00+05:30,india,25.555605,83.950942
IN,"darshan nagar, chhapra - bspcb",co,caaqm,µg/m³,790.0,2022-10-31 07:15:00+05:30,india,25.780825700000005,84.7446768
IN,"rohta, agra - uppcb",pm2.5,caaqm,µg/m³,100.62,2022-10-31 07:30:00+05:30,india,27.106971999999995,78.000111
IN,"rajendra nagar, bareilly - uppcb",pm10,caaqm,µg/m³,125.64,2022-10-31 07:30:00+05:30,india,28.389109359999996,79.42963708
IN,"vasanthapuram, vellore - tnpcb",no2,caaqm,µg/m³,2.13,2022-10-31 07:15:00+05:30,india,12.909494,79.131861
IN,"sipcot phase-1, hosur - tnpcb",no2,caaqm,µg/m³,7.78,2022-10-31 07:15:00+05:30,india,12.746998,77.813811
IN,"nacharam_tsiic iala, hyderabad - tspcb",so2,caaqm,µg/m³,4.95,2022-10-31 07:30:00+05:30,india,17.429397999999996,78.56935399999999
IN,"kokapet, hyderabad - tspcb",co,caaqm,µg/m³,730.0,2022-10-31 07:30:00+05:30,india,17.393559,78.339194
IN,"kokapet, hyderabad - tspcb",pm2.5,caaqm,µg/m³,21.5,2022-10-31 07:30:00+05:30,india,17.393559,78.339194
IN,"kalindi kunj, khurja - uppcb",no2,caaqm,µg/m³,24.83,2022-10-31 07:15:00+05:30,india,28.2348927,77.86830020000001
IN,"transport nagar, moradabad - uppcb",no2,caaqm,µg/m³,22.29,2022-10-31 07:30:00+05:30,india,28.802625000000003,78.75372800000001
IN,"transport nagar, moradabad - uppcb",so2,caaqm,µg/m³,11.19,2022-10-31 07:30:00+05:30,india,28.802625000000003,78.75372800000001
IN,"vasanthapuram, vellore - tnpcb",pm10,caaqm,µg/m³,90.0,2022-10-31 07:15:00+05:30,india,12.909494,79.131861
IN,"sona college of technology, salem - tnpcb",pm10,caaqm,µg/m³,65.0,2022-10-03 18:00:00+05:30,india,11.679111,78.125052
IN,"girls college, sivasagar - pcba",o3,caaqm,µg/m³,1.39,2022-10-31 07:30:00+05:30,india,26.987634000000003,94.636574
IN,"ito, delhi - cpcb",co,caaqm,µg/m³,1760.0,2022-10-31 07:15:00+05:30,india,28.628624,77.24106
IN,"industrial area, hajipur - bspcb",pm2.5,caaqm,µg/m³,79.81,2022-10-16 21:30:00+05:30,india,25.697189000000005,85.2459
IN,"manali village, chennai - tnpcb",so2,caaqm,µg/m³,9.29,2022-10-31 07:30:00+05:30,india,13.166200000000002,80.2584
IN,"sector-51, gurugram - hspcb",co,caaqm,µg/m³,2270.0,2022-10-16 21:30:00+05:30,india,28.422699999999995,77.06669999999998
IN,"chhoti gwaltoli, indore - mppcb",co,caaqm,µg/m³,2270.0,2022-10-16 21:30:00+05:30,india,22.431,75.5213
IN,"chhoti gwaltoli, indore - mppcb",o3,caaqm,µg/m³,9.4,2022-10-16 21:30:00+05:30,india,22.431,75.5213
IN,"marhatal, jabalpur - mppcb",so2,caaqm,µg/m³,0.2,2022-10-16 21:30:00+05:30,india,23.168606,79.932247
IN,"t t nagar, bhopal - mppcb",pm2.5,caaqm,µg/m³,116.0,2022-10-16 21:30:00+05:30,india,23.233584000000004,77.400574
IN,"sanjay nagar, ghaziabad - uppcb",so2,caaqm,µg/m³,14.2,2022-10-31 07:30:00+05:30,india,28.685382,77.453839
IN,"kunjaban, agartala - tripura spcb",pm10,caaqm,µg/m³,134.0,2022-10-16 21:30:00+05:30,india,23.8628276,91.2887362
IN,"kunjaban, agartala - tripura spcb",so2,caaqm,µg/m³,13.92,2022-10-16 21:30:00+05:30,india,23.8628276,91.2887362
IN,"chandni chowk, delhi - iitm",o3,caaqm,µg/m³,13.38,2022-08-02 16:00:00+05:30,india,28.656756,77.227234
IN,"khindipada-bhandup west, mumbai - iitm",no2,caaqm,µg/m³,1.34,2022-09-22 11:00:00+05:30,india,19.1653323,72.922099
IN,"mulund west, mumbai - mpcb",pm10,caaqm,µg/m³,86.0,2022-10-16 21:15:00+05:30,india,19.175,72.9419
IN,"alandi, pune - iitm",co,caaqm,µg/m³,1170.0,2022-07-21 10:15:00+05:30,india,18.675076,73.892743
IN,"devaraj urs badavane, davanagere - kspcb",o3,caaqm,µg/m³,3.62,2022-10-16 05:30:00+05:30,india,14.475799999999998,75.9052
IN,"brahmagiri, udupi - kspcb",so2,caaqm,µg/m³,34.0,2022-10-16 06:30:00+05:30,india,13.34194444,74.74694444
IN,"b r ambedkar university, lucknow - uppcb",pm2.5,caaqm,µg/m³,67.28,2022-10-16 21:30:00+05:30,india,26.766433000000003,80.927299
IN,"svpi airport hansol, ahmedabad - iitm",pm10,caaqm,µg/m³,78.7,2022-07-07 14:45:00+05:30,india,23.076793,72.627874
IN,"shastripuram, agra - uppcb",co,caaqm,µg/m³,970.0,2022-10-16 21:30:00+05:30,india,27.198620000000002,77.92066
IN,"nsi kalyanpur, kanpur - uppcb",pm2.5,caaqm,µg/m³,132.86,2022-10-31 07:30:00+05:30,india,26.509953999999997,80.249612
IN,"kamalnath nagar, bettiah - bspcb",so2,caaqm,µg/m³,2.8,2022-10-16 21:15:00+05:30,india,26.80365,84.51954
IN,"fti kidwai nagar, kanpur - uppcb",pm10,caaqm,µg/m³,229.33,2022-10-31 07:30:00+05:30,india,26.428282,80.327067
IN,"town hall, munger - bspcb",pm10,caaqm,µg/m³,198.0,2022-10-31 07:15:00+05:30,india,25.376776000000003,86.471523
IN,"town hall, munger - bspcb",pm2.5,caaqm,µg/m³,105.0,2022-10-31 07:15:00+05:30,india,25.376776000000003,86.471523
IN,"dm office_kachari chowk, bhagalpur - bspcb",co,caaqm,µg/m³,1190.0,2022-10-31 07:15:00+05:30,india,25.251013,86.98900100000002
IN,"kareemganj, gaya - bspcb",pm2.5,caaqm,µg/m³,122.0,2022-10-31 07:15:00+05:30,india,24.792403000000004,84.992416
IN,"dangi tola, rajgir - bspcb",co,caaqm,µg/m³,1840.0,2022-10-16 21:15:00+05:30,india,25.032800000000005,85.41948000000001
IN,"rohta, agra - uppcb",so2,caaqm,µg/m³,27.4,2022-10-31 07:30:00+05:30,india,27.106971999999995,78.000111
IN,"kompally municipal office, hyderabad - tspcb",no2,caaqm,µg/m³,5.29,2022-10-31 07:30:00+05:30,india,17.544899,78.486949
IN,"vikas sadan, gurugram - hspcb",co,caaqm,µg/m³,210.0,2022-10-31 07:30:00+05:30,india,28.4501238,77.0263051
IN,chandrapur,co,cpcb,µg/m³,1020.0,2018-02-22 09:30:00+05:30,india,19.95,79.3
IN,collectorate - muzaffarpur - bspcb,co,cpcb,µg/m³,2080.0,2018-02-22 05:15:00+05:30,india,26.0762,85.4115
IN,collectorate - muzaffarpur - bspcb,no2,cpcb,µg/m³,43.4,2018-02-22 05:15:00+05:30,india,26.0762,85.4115
IN,"sector16a, faridabad - hspcb",co,cpcb,µg/m³,10.0,2018-02-07 12:05:00+05:30,india,28.410122219999998,77.313775
IN,ardhali bazar,no2,cpcb,µg/m³,156.6,2018-02-22 08:30:00+05:30,india,25.35055556,82.97833333
IN,ardhali bazar,co,cpcb,µg/m³,1620.0,2018-02-22 08:30:00+05:30,india,25.35055556,82.97833333
IN,igsc planetarium complex - patna - bspcb,no2,cpcb,µg/m³,11.0,2018-02-22 09:15:00+05:30,india,25.3636,85.0755
IN,"civil line, jalandhar - ppcb",no2,caaqm,µg/m³,25.07,2022-10-31 07:30:00+05:30,india,31.321907,75.578914
IN,"tata stadium, jorapokhar - jspcb",co,caaqm,µg/m³,1400.0,2022-10-16 13:15:00+05:30,india,23.707909,86.41467
IN,"btm layout, bengaluru - cpcb",so2,caaqm,µg/m³,4.95,2022-10-16 21:30:00+05:30,india,12.9135218,77.59508040000001
IN,"golden temple, amritsar - ppcb",pm10,caaqm,µg/m³,137.95,2022-10-31 07:30:00+05:30,india,31.62,74.876512
IN,"alandur bus depot, chennai - cpcb",no2,caaqm,µg/m³,38.72,2022-10-31 07:15:00+05:30,india,12.909916100000002,80.1076538
IN,"midc khutala, chandrapur - mpcb",pm10,caaqm,µg/m³,19.08,2022-10-11 18:15:00+05:30,india,19.9775302,79.2337086
IN,"ardhali bazar, varanasi - uppcb",co,caaqm,µg/m³,740.0,2022-10-31 07:30:00+05:30,india,25.3505986,82.9083074
IN,"gangapur road, nashik - mpcb",pm10,caaqm,µg/m³,71.84,2022-10-31 07:30:00+05:30,india,20.0073285,73.7762427
IN,"muzaffarpur collectorate, muzaffarpur - bspcb",pm2.5,caaqm,µg/m³,77.0,2022-10-16 21:30:00+05:30,india,26.1209,85.3647
IN,"secretariat, amaravati - appcb",co,caaqm,µg/m³,690.0,2022-10-31 07:30:00+05:30,india,16.5150833,80.5181667
IN,"suryakiran bhawan ncl, singrauli - mppcb",pm10,caaqm,µg/m³,180.0,2022-10-16 21:30:00+05:30,india,24.10897,82.64558
IN,"crri mathura road, delhi - imd",no2,caaqm,µg/m³,3.52,2022-10-31 06:45:00+05:30,india,28.5512005,77.2735737
IN,"police commissionerate, jaipur - rspcb",no2,caaqm,µg/m³,124.57,2022-10-31 07:15:00+05:30,india,26.9164092,75.7994901
IN,"shrinath puram, kota - rspcb",pm2.5,caaqm,µg/m³,89.5,2022-10-31 07:30:00+05:30,india,25.14389,75.821256
IN,"mandir marg, new delhi - dpcc",o3,caaqm,µg/m³,99.0,2018-05-10 13:00:00+05:30,india,28.6372688,77.2005604
IN,"mandir marg, new delhi - dpcc",co,caaqm,µg/m³,400.0,2018-05-10 13:00:00+05:30,india,28.6372688,77.2005604
IN,"more chowk waluj, aurangabad - mpcb",so2,caaqm,µg/m³,13.07,2022-10-31 07:15:00+05:30,india,19.8389439,75.24444800000002
IN,"plammoodu, thiruvananthapuram - kerala pcb",co,caaqm,µg/m³,840.0,2022-10-31 07:30:00+05:30,india,8.5149093,76.9435879
IN,"ward-32 bapupara, siliguri - wbpcb",pm10,caaqm,µg/m³,258.59,2022-10-31 07:15:00+05:30,india,26.6883049,88.412668
IN,"nehru nagar, kanpur - uppcb",co,caaqm,µg/m³,660.0,2022-10-31 07:30:00+05:30,india,26.470313600000004,80.3229863
IN,"nise gwal pahari, gurugram - imd",pm10,caaqm,µg/m³,218.82,2018-11-16 09:30:00+05:30,india,28.4228859,76.8496963
IN,"ihbas, dilshad garden, delhi - cpcb",co,caaqm,µg/m³,1750.0,2022-10-31 07:15:00+05:30,india,28.681173599999997,77.3025234
IN,"vasai west, mumbai - mpcb",o3,caaqm,µg/m³,35.57,2022-10-31 07:30:00+05:30,india,19.3832,72.8204
IN,"dwarka-sector 8, delhi - dpcc",pm10,caaqm,µg/m³,423.0,2022-10-31 06:15:00+05:30,india,28.571027399999995,77.0719006
IN,"alipur, delhi - dpcc",no2,caaqm,µg/m³,45.1,2022-10-31 06:00:00+05:30,india,28.815328999999995,77.15301
IN,"dr. karni singh shooting range, delhi - dpcc",o3,caaqm,µg/m³,2.1,2022-10-31 06:00:00+05:30,india,28.498571,77.26484
IN,"mahape, navi mumbai - mpcb",pm2.5,caaqm,µg/m³,40.0,2022-10-16 21:15:00+05:30,india,19.1135051,73.008978
IN,"h.b. colony, bhiwani - hspcb",pm10,caaqm,µg/m³,135.4,2022-10-31 07:15:00+05:30,india,28.806223,76.141105
