Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Australia,AUS,"Population, total",SP.POP.TOTL,10276477,10483000,10742000,10950000,11167000,11388000,11651000,11799000,12009000,12263000,12507000,12937000,13177000,13380000,13723000,13893000,14033000,14192000,14358000,14514000,14692000,14923260,15184247,15393472,15579391,15788312,16018350,16263874,16532164,16814416,17065128,17284036,17478635,17634808,17805468,18004882,18224767,18423037,18607584,18812264,19028802,19274701,19495210,19720737,19932722,20176844,20450966,20827622,21249199,21691653,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24592588,24963258,25334826,25649248,25685412,26018721,26659922,27196812
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159.110763549805,155.594390869141,153.576126098633,136.105545043945,144.056564331055,137.490737915039,135.526565551758,133.277267456055,134.099243164062,..
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.13,0.259,0.643,0.765,1.39,1.89,6.91,9.53,15.4,23,33.7301,39.1855,36.56,42.7,54.28,58,63.6,69.37,72.87,73.45,75.17,78.74,80.03,80.6188,80.9958,83.9401,84.3237,87.9356,87.4791,87.7522,87.5294,92.5292,93.6141,95.3347,94.9197
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,939.914814681174,1036.72820436083,1093.01419061569,1172.55744626178,1275.45715281679,1381.07725824421,1494.04911382106,1577.14147705169,1685.66211669148,1834.0780781796,2050.7051537705,2371.65247955003,2912.59577111524,3875.48305618551,4612.61920779656,5264.91772004051,5656.1451383787,6783.95142193665,8173.32926347245,9755.4044562579,10826.9718274995,9348.48832395232,9373.48820626125,9500.05070417494,8955.84829191534,9136.17092559695,13031.8281010744,16328.5613047296,17509.7658683817,17400.5226619741,21596.068219998,22323.1312492943,24782.7118767063,23987.2037240657,25546.2460525087,30207.0674314652,29645.9451251491,26571.7523626508,27212.4642905708,27078.7081612201,24487.2974685956,24430.495982841,26334.862215032,32110.1159661425,36614.2506533707,38157.37022862,40382.2078298575,46622.9622913635,51581.3982361071,47857.4446635266,46611.1393420232,51116.8953522042,48250.4059142637,50305.3545774973,51314.9722616322,43915.228020857,45061.4993920192,47163.7425775142,51194.0749841299,49885.9947355204,48716.4098900349,53648.6437976214,52336.7725223758,56579.504175468,58268.8787651601
Austria,AUT,"Population, total",SP.POP.TOTL,7047539,7086299,7129864,7175811,7223801,7270889,7322066,7376998,7415403,7441055,7467086,7500482,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9041851,9131761,9177982
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6123428344727,98.8608627319336,98.9512710571289,99.3974533081055,99.2856369018555,100.199432373047,100.416679382324,100.102569580078,100.126129150391,100.594093322754,100.263969421387,99.6729583740234,100.108726501465,101.173210144043,101.304809570312,101.411582946777,100.227989196777,100.337898254395,100.692596435547,101.543632507324,101.690559387207,102.307662963867,101.458000183105,100.504371643066,..
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.00143,0.00206,0.00635,0.0252,0.0375,0.0992,0.147758,0.305565,4.99971,..,..,8.03038,11.9922,14.54,17.08,27.4,46,50,54.2,73,75,77,78.2,79,79.8,81.1,84.6,86,88,89,..
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1238.27189274842,734.944232805688,60.2351205405972,209.530954548425,157.063549947072,314.55801908334,409.185543774103,505.516204188336,561.906807871869,573.893528734031,655.097249579917,703.670998584686,763.108895463487,883.692580745256,1045.0136328106,1578.36733030667,2472.95725732287,3851.33015175141,5574.46810432575,4950.39949009423,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7770.594223351,7133.02838048328,7283.8499076179
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,3894500,4045750,4168150,4293550,4439250,4574650,4708150,4832000,4948500,5063300,5172050,5282950,5391450,5493900,5594100,5689050,5781000,5876150,5976150,6071300,6160500,6257750,6357550,6459800,6567850,6670150,6770300,6875350,6974600,7076550,7175200,7271300,7382050,7494800,7596550,7684850,7763000,7838250,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10137750,10141756,10153958,10202830
Azerbaijan,AZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.0853181521079,82.9176205382172,82.762274922741,83.1376553563209,83.4386600193183,84.8098586425184,86.5856935803605,89.2625164667822,108.488781124,107.863960509557,91.365513501165,91.4106367606057,90.9530364179442,92.7402972401367,91.1228035886648
"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.96,1.75,1.36,2.34,3.76,8,11.8,18,20,22,25,26,27,31.54,33.88,43,65,71.7482,72,76.92,78,80,80.6,83,90.6933,92.4437,94.3479,94.7326,94.8186,..
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1459.25382495907,1555.04660837439,1651.21861850222,1759.23692156911,1883.44386022276,2029.52341329301,2239.23963996539,2452.74763198925,2668.01498039262,3026.72757204421,2916.49998378221,3004.34356612542,3013.95016704496,3341.2852169669,3079.74014083821,2840.58965343091,2993.45923795227,3253.37543404956,3720.04057901064,4994.08535249529,5742.58362505698,6028.80641044063,6559.46869259478,7081.38194836084,8201.70133768379,9167.14687502469,9600.599527833,10361.3488079104,10575.797153666,11291.4764472044,11473.3008389353,11082.3528573617,10873.4047501635,10613.0658785813,10991.2346674131,11374.6056703852,11783.797197226,20367.5732702056,21667.448821694,24041.0933188158,24940.0775086078,25371.9237667614,26781.6195938652,26429.1247787663,26650.2934234303,28602.4181869995,29184.7865087908,30051.8489587756,29392.3824416397,27512.9130950084,27473.100430502,27090.8376801379,28552.0242683151,27642.7419759179,29137.2175632622,30719.405417469,30616.5363157284,31875.4881749619,32642.3353203452,33640.3369861278,26178.7537607708,30367.8605757708,34957.1613279737,38231.774484278,39455.4466548546
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,116317,122197,128493,135087,141528,147952,154874,162267,170089,177981,184982,190857,196055,200791,205342,209886,214501,219157,223761,228230,232526,236614,240614,244698,248863,253154,257536,261935,266448,271178,275945,280731,285927,291339,296509,301461,306268,310904,315368,319614,323835,327836,331614,335618,339782,343894,348375,353334,358120,362810,367478,371729,375469,378953,382298,385346,388055,390485,392717,394675,395863,396373,397538,399440,401283
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,93.3461227416992,93.7359619140625,92.4617309570312,99.5805282592773,105.838790893555,104.767768859863,..,..,..,90.2667007446289,82.7992095947266,81.0516204833984,80.6445999145508,86.2430877685547,79.9499282836914,82.213493347168,89.8674621582031,..,..,84.7572708129883,86.0130004882812,95.6539993286133,97.2704467773438,93.2357406616211,92.8307876586914,..,90.336540222168,..,83.6602478027344,..,..,93.4659576416016,..,85.4551467895508,86.3187637329102,86.5019989013672,89.3580932617188,89.3178863525391,89.0210571289062,91.0886370856719,89.2416368950958,92.1807628524046,84.6595407759303,91.6218404766036,76.0440338812974,85.0686327399149,92.6182585115999,80.8808929269834,78.566734376867,..,72.6381880061026,..,87.1455240465819,79.4858750299258
Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.346,0.843,1.65,3.22,4.72,6.15373,15.0386,18.0507,21.5549,21.4587,21.3037,28.244,32.91,51.95,53,55,77,88,90,90.5031,93.4783,98,95.8781,98.6447,99.7015,99.671,100,100,100,100
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1741.82245407152,1829.74070543315,2205.917004377,2981.09253134976,3873.71629107511,3880.44047162927,5310.19132615533,6358.42084195442,6925.98893207436,7890.82982494874,9732.72587186027,10556.5091718735,10712.1529364009,10598.8427157127,10696.9331055208,9648.65643032674,7776.95657736318,8332.91425406054,8771.7853534009,8833.41134256929,9342.53891401688,10434.1323962786,10460.1583222808,11151.871495742,11629.3595219612,11900.9317778335,12091.7802188235,12254.6662583128,11625.0343768343,12123.3534715368,14214.4836839343,13573.2339887597,13501.4708801425,14486.0269029822,15963.9493171617,17966.1657837625,19267.282615072,20908.4042548073,23299.4992780392,19465.3140745038,21819.3291098099,25032.7867743333,26438.6733230428,26989.7601148469,26451.7965647453,23734.0551143019,23800.001440631,24784.7693514607,26324.4066549559,27259.7438599327,24342.8444554718,27147.8083882286,30470.5219276023,29290.1284215098,29653.5682731534
Bahrain,BHR,"Population, total",SP.POP.TOTL,165477,172346,179349,186501,193816,200866,207543,214189,219337,222469,224809,230733,242113,255320,269038,283243,297863,312823,328046,343457,358978,373524,386983,400707,415154,430358,446286,462854,479929,497327,514797,503052,516458,530225,544366,558879,573792,589115,604842,620989,637582,661316,710553,764517,823741,888822,960424,1039295,1103496,1178415,1228543,1195020,1208964,1253191,1314562,1370322,1423726,1501116,1503091,1483756,1472204,1504365,1524693,1577059,1588670
Bahrain,BHR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,42.3922500610352,41.0688400268555,40.4124298095703,41.545108795166,42.8202514648438,43.1158714294434,44.860969543457,49.2526702880859,52.5561714172363,55.7067718505859,61.7102394104004,64.9738616943359,73.5944900512695,71.5131072998047,75.4793472290039,80.5029220581055,83.2659378051758,84.5710906982422,85.3340530395508,82.7652893066406,94.7738800048828,94.1440811157227,91.7564697265625,90.8866806030273,90.1035079956055,89.6896591186523,88.2741622924805,89.3260879516602,88.5614624023438,91.4384078979492,92.7467269897461,85.6890182495117,81.412971496582,80.4924011230469,81.2799224853516,83.5526885986328,..,89.0208892822266,90.1288833618164,90.1969414818577,93.2938990893653,98.4732914840696,107.610472634995,104.203846916518,100.303914816394,100.583649344321,100.923412884105,100.701887411111,102.128281941881,..,..,103.393222951005,104.392938701638,98.8139181413527
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.000751,0.00368,0.0362,0.0710394,0.129808,0.13992,0.163878,0.199036,0.241637,1,1.8,2.5,3.1,3.7,4.5,5,6.63,11.9,12.9,18.1,21.5,25.6,30.4,36.1091,38.9174,41.6165,44.5027,..
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,82.4812774116354,90.3685786294248,92.5894211769315,94.1423742967849,92.5782977938389,98.6041470420746,104.42205467886,114.209881696109,114.414967470375,125.880311698198,130.218160844955,124.533963099152,87.773765191476,109.691726756912,164.986393602814,249.804254016022,126.693044204437,117.887771379224,158.324255152285,181.130706703135,206.075714312155,224.241392391192,199.595944646851,184.70677287459,193.435020976238,222.22018039634,212.14899385306,231.499584520483,247.901465967332,263.005720827547,283.053737055234,272.064948495878,273.465072520272,280.757274450366,280.603031791216,309.458680823367,371.917937677345,379.284917709635,385.616881752796,388.095684268235,396.670730249751,394.65641001891,393.886422327628,426.74880754362,455.614016909798,480.08585075452,490.388026533289,537.955492792911,613.06204104124,679.211477428056,757.385280361508,837.336944695647,859.680536375497,958.262989798283,1094.46199702838,1224.38647668165,1649.28380858601,1811.08221668646,1965.24372731467,2129.79896954606,2248.85078828233,2482.84917843357,2716.48592780431,2551.01773827307,2593.41611680774
Bangladesh,BGD,"Population, total",SP.POP.TOTL,51828660,53310348,54881146,56504402,58178374,59902519,61669806,63510929,65408276,67294133,69058894,70276758,71641519,73722294,75839348,77854351,79855318,81867264,83889655,85935072,88016432,90303105,92814507,95335155,97814966,100253825,102635572,104959291,107216008,109433799,111633717,113787109,115952192,118132360,120343179,122600370,124862179,127198069,129622332,132108065,134544304,136805810,138933658,140970351,142902856,144715786,146405973,147989278,149474264,150873714,152201981,153591076,155070101,156532141,157964929,159383179,160811932,162186147,163523103,164913055,166298024,167658854,169384897,171466990,173562364
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,18.770450592041,..,..,16.5570602416992,16.6743297576904,..,16.9423198699951,18.8754196166992,16.7868995666504,..,20.1548004150391,20.423620223999,19.8446998596191,19.3086490631104,19.5772895812988,19.4372291564941,19.3137493133545,19.8893508911133,..,..,..,..,..,..,..,41.9298782348633,45.0674591064453,46.7210006713867,48.4609718322754,49.6199493408203,49.5259017944336,46.3084297180176,45.1695098876953,45.7007904052734,46.4658813476562,44.5729598999023,48.1255798339844,49.5031106793162,49.7515496494472,51.6718482971191,55.6214332189314,..,59.4217414855957,64.1664546117285,62.3408639225315,65.2714888764112,65.1185413488915,66.4329548486639,66.8282318620991,67.0384586440383,65.9856598598849,64.2997191043961
Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.00775,0.389,0.783,1.97,2.38,3.97368,11.9365,27.8363,39.6896,49.8,52.5,55.3,58.2,61.4,64.7,65.1,66.5,71.2,71.8,71.9,72,72.2,72.3,72.4,74.1791,76.002,77.8697,79.4451,79.9923,..
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,346.575456793331,366.135499084709,377.438456365881,420.504389538497,413.625432165232,433.228679761215,462.028452555116,508.128619491284,505.889066146294,566.833205048027,666.475008721385,749.801351020502,856.071973120587,1041.72956280824,1243.35417471937,1601.18883256516,1733.64540764741,1967.59344395667,2197.89906243719,2667.90751006045,4024.58856621204,4416.71519879857,4598.7626399513,4866.35999061756,5283.57944099441,5509.8746029115,6031.35860779383,6624.59939505809,7032.65370811416,7772.55022803365,7781.40573306125,7790.26229439159,7519.20143544898,7904.70762426389,8223.16681181719,8460.47380869104,9011.77884838722,9521.57127377123,10734.3637242884,11244.3087668392,11674.6736471764,11639.5160522054,11760.4524736133,12075.9587020649,12886.3665272467,14214.4202213572,15619.6005955511,17235.4396434785,17565.6929970592,16294.9099491834,20610.5150721363,20508.1498810382,20804.1150004694,20410.2065438568,20192.7084081797,20424.2087530019,20295.5672072046,20284.5762052461,21381.2426303209,21912.1501242857,19194.4919736739,21079.6145271791,24387.0387293761,25583.878782727,26544.8707282621
Barbados,BRB,"Population, total",SP.POP.TOTL,230893,233148,235224,237557,239958,242417,244996,247091,248540,249444,249387,249168,249658,250322,250777,251175,251442,251626,251551,251269,251524,252270,253095,253992,254920,255820,256618,257279,257763,258109,258582,259373,260267,261027,261620,262039,262284,262392,262436,262517,262063,262425,264148,265776,267298,268706,270002,271288,272714,274123,275243,276139,276938,277665,278348,278990,279598,280171,280711,281207,281698,282147,282318,282336,282467
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,88.0299911499023,88.041862487793,89.2678527832031,83.6720504760742,88.9008483886719,85.3425521850586,83.1651306152344,87.5503082275391,86.1119995117188,88.346321105957,87.7714462280273,87.6423263549805,89.4295806884766,91.8292999267578,96.2273635864258,..,..,..,91.7927398681641,88.8083190917969,..,..,..,..,..,..,..,..,109.671096801758,107.564750671387,108.259826660156,107.798782348633,107.189636230469,108.061492919922,108.776031494141,107.878128051758,109.740669250488,110.919006347656,110.282241821289,107.682540893555,107.300071716309,..,..,108.186309814453,108.196029663086,108.310737609863,109.804237365723,108.216751098633,106.086326599121,104.318992614746,103.569473266602,104.222328186035,102.513702392578,104.371182990274
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0.000486,0.00292,0.0293,0.049,0.0739,0.495,1.8604,4.30062,8.95097,..,..,..,16.2,19.7,23,27.43,31.8,39.6489,46.91,54.17,59.0163,62.2304,71.113,74.4364,79.1299,82.7892,85.0879,86.8884,89.5073,91.5125,94.2618
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1706.64091882343,1805.45592531527,1658.08641281239,1589.51011343649,1460.00791360458,1370.69991385664,1427.26896385327,1396.44201900881,1511.32531567314,1210.6117195862,1276.2880341,1244.37318523431,1479.38066337175,1819.52653114699,2378.33700470129,3126.07176665248,3848.22350300163,4735.48107556066,6376.17569162063,5352.48809190697,6034.67885177216,6527.6593428786,6953.21591683101,7998.0802045456,8341.31809294883,5967.05595058777,5039.77560949445,5785.54491935194,6360.037502312,6837.77339645635,6542.85579976768,7489.71894713888,7994.64806074889,7896.75388295584,8317.63399913792
